title,abstract,publication_year,doi,type,oa_url,concepts,topics,keywords,pdf_url,authorships,cited_by_count
High-spatial resolution UAV multispectral data complementing satellite imagery to characterize a chinstrap penguin colony ecosystem on deception island (Antarctica),"Remote sensing has evolved as an alternative to traditional techniques in the spatio-temporal monitoring of the Antarctic ecosystem, especially with the rapid expansion of the use of Unmanned Aerial Vehicles (UAVs), providing a centimeter-scale spatial resolution. In this study, the potential of a high-spatial resolution multispectral sensor embedded in a UAV is compared to medium resolution satellite remote sensing (Sentinel-2 and Landsat 8) to monitor the characteristics of the Vapor Col Chinstrap penguin (Pygoscelis antarcticus) colony ecosystem (Deception Island, South Shetlands Islands, Antarctica). Our main objective is to generate precise thematic maps of the typical ecosystem of penguin colonies derived from the supervised analysis of the spectral information obtained with these remote sensors. For this, two parametric classification algorithms (Maximum Likelihood, MLC, and Spectral Angle, SAC) and two non-parametric machine learning classifiers (Support Vector Machine, SVM, and Random Forest, RFC) are tested with UAV imagery, obtaining the best results with the SVM classifier (93.19% OA). Our study shows that the use of UAV outperforms satellite imagery (87.26% OA with Sentinel-2 Level 2 (S2L2) and 70.77% OA with Landsat 8 Level 2 (L8L2) in SVM classification) in the characterization of the substrate due to a higher spatial resolution, although differences between UAV and S2L2 are minimal. Thus, both sensors used in tandem could provide a broader and more precise view of how the area covered by the different elements of these ecosystems can change over time in a global climate change scenario. In addition, this study represents a precise UAV monitoring that takes place in this Chinstrap penguin colony, estimating a total coverage of approximately 20,000 m2 of guano areas in the study period.",2022,https://doi.org/10.1080/15481603.2022.2101702,article,https://digital.csic.es/bitstream/10261/285342/4/High_spatial_Roman.pdf,,,,NA,,12
Whole genome sequencing reveals stepping‐stone dispersal buffered against founder effects in a range expanding seabird,"Abstract Many species are shifting their ranges in response to climate‐driven environmental changes, particularly in high‐latitude regions. However, the patterns of dispersal and colonization during range shifting events are not always clear. Understanding how populations are connected through space and time can reveal how species navigate a changing environment. Here, we present a fine‐scale population genomics study of gentoo penguins ( Pygoscelis papua ), a presumed site‐faithful colonial nesting species that has increased in population size and expanded its range south along the Western Antarctic Peninsula. Using whole genome sequencing, we analysed 129 gentoo penguin individuals across 12 colonies located at or near the southern range edge. Through a detailed examination of fine‐scale population structure, admixture, and population divergence, we inferred that gentoo penguins historically dispersed rapidly in a stepping‐stone pattern from the South Shetland Islands leading to the colonization of Anvers Island, and then the adjacent mainland Western Antarctica Peninsula. Recent southward expansion along the Western Antarctic Peninsula also followed a stepping‐stone dispersal pattern coupled with limited post‐divergence gene flow from colonies on Anvers Island. Genetic diversity appeared to be maintained across colonies during the historical dispersal process, and range‐edge populations are still growing. This suggests large numbers of migrants may provide a buffer against founder effects at the beginning of colonization events to maintain genetic diversity similar to that of the source populations before migration ceases post‐divergence. These results coupled with a continued increase in effective population size since approximately 500–800 years ago distinguish gentoo penguins as a robust species that is highly adaptable and resilient to changing climate.",2024,https://doi.org/10.1111/mec.17282,article,NA,,,,NA,,2
"Geology of tertiary volcanic rocks at Turred Point and Mersey Spit, King George Island (South Shetland Islands, West Antarctica)",NA,1998,NA,article,NA,,,,NA,,1
"Factors controlling the geochemical composition of Limnopolar lake sediments (Byers Peninsula, South Shetland Island, Livingston Island, Antarctica) during the last ∼ 1600 years","Abstract. We sampled a short (57 cm) sediment core in Limnopolar Lake (Byers Peninsula, Livingston Island, South Shetlands Islands), which spans the last ~ 1600 years. The core was sectioned at high resolution and analyzed for elemental and mineralogical composition, and SEM-EDS analysis of glass mineral particles in selected samples. The chemical record was characterized by a contrasted pattern of layers with high Ca, Ti, Zr, and Sr concentrations and layers with higher concentrations of K and Rb. The first also enriched in plagioclase and, occasionally, in zeolites, while the later were relatively enriched in 2:1 phyllosilicates and quartz. This was interpreted as reflecting the abundance of volcaniclastic material (Ca-rich) vs. Jurassic-Lower Cretaceous marine sediments (K-rich) – the dominant geological material in the lake catchment. SEM-EDS analysis revealed the presence of abundant volcanic shards in the Ca-rich layers, pointing to tephras most probably related to the activity of Deception Island volcano (located 30 km to the SE). The ages of the four main peaks of volcanic-rich material (AD ~ 1840–1860 for L1, AD ~ 1570–1650 for L2, AD ~ 1450–1470 for L3, and AD ~ 1300 for L4) matched reasonably well the age of tephra layers (AP1 to AP3) previously identified in lakes of Byers Peninsula. Some of the analyzed metals (Fe, Mn, Cu and Cr) showed enrichments in the most recent tephra layer (L1), suggesting relative changes in the composition of the tephras as found in previous investigations. No evidence of significant human impact on the cycles of most trace metals (Cu, Zn, Pb) was found, probably due to the remote location of Livingston Island and the modest research infrastructures – local contamination was found by other researchers in soils, waters and marine sediments on areas with large, permanent, research stations. Chromium is the only metal showing a steady enrichment in the last 200 years that could be interpreted as recent anthropogenic contamination. At the same time, some features of the chemical record suggest that climate may have also played a role in the cycling of the elements, but further research is needed to identify the underlying mechanisms.",2014,https://doi.org/10.5194/sed-6-761-2014,article,https://doi.org/10.5194/sed-6-761-2014,,,,NA,,1
"Geographical Research of the 30<sup>th</sup> Polish Antarctic Expedition at Arctowski Polish Station (King George Island, South Shetland Islands, Antarctica)","Abstract This paper presents the scope of geographical research conducted at Arctowski Station during the 30 th Polish Antarctic Expedition. The research included meteorological, climatological, geomorphological and glaciological issues. During the expedition, research was conducted on sandur sediments on the outwash plain of Sphinx Glacier, the size of the aeolian transport, intensity of periglacial phenomena, and the way in which environmental conditions are recorded on quartz grains collected on the Admiralty Bay beaches. Detailed measurements of the basic meteorological components were made, geomorphological maps of the outwash plains of Sphinx, Baranowski, and Windy Glaciers were also completed.",2008,https://doi.org/10.2478/mgrsd-2008-0005,article,https://content.sciendo.com/downloadpdf/journals/mgrsd/13/1/article-p51.pdf,,,,https://content.sciendo.com/downloadpdf/journals/mgrsd/13/1/article-p51.pdf,,1
"Osteology and relationships of the fishes of the Antarctic family Harpagiferidae (Pisces, Notothenioidei) ; Two new species of Pogonophryne (Pisces, Harpagiferidae) from the Ross Sea, Antarctica ; Reports on fishes from the University of Maine Antarctic Biological Research Program : 1, Genus Pogonophryne (Pisces, Harpagiferidae) from the South Orkney Islands",NA,1981,NA,book,NA,,,,NA,,5
Temporal variation in trophic relationships among three congeneric penguin species breeding in sympatry,"Abstract Penguins are a monophyletic group in which many species are found breeding sympatrically, raising questions regarding how these species coexist successfully. Here, the isotopic niche of three sympatric pygoscelid penguin species was investigated at Powell Island, South Orkney Islands, during two breeding seasons (austral summers 2013–2014 and 2015–2016). Measurements of carbon (δ 13 C) and nitrogen (δ 15 N) stable isotope ratios were obtained from blood (adults) or feather (chicks) samples collected from Adélie Pygoscelis adeliae , chinstrap P. antarctica , and gentoo P. papua penguins. Isotopic niche regions (a proxy for the realized trophic niches) were computed to provide estimates of the trophic niche width of the studied species during the breeding season. The isotopic niche regions of adults of all three species were similar, but gentoo chicks had noticeably wider isotopic niches than the chicks of the other two species. Moderate to strong overlap in isotopic niche among species was found during each breeding season and for both age groups, suggesting that the potential for competition for shared food sources was similar during the two study years, although the actual level of competition could not be determined owing to the lack of data on resource abundance. Clear interannual shifts in isotopic niche were seen in all three species, though of lower amplitude for adult chinstrap penguins. These shifts were due to variation in carbon, but not nitrogen, isotopic ratios, which could indicate either a change in isotopic signature of their prey or a switch to an alternative food web. The main conclusions of this study are that (1) there is a partial overlap in the isotopic niches of these three congeneric species and that (2) they responded similarly to changes that likely occurred at the base of their food chain between the 2 years of the study.",2018,https://doi.org/10.1002/ece3.3937,article,https://doi.org/10.1002/ece3.3937,,,,NA,,6
Assessment of trace metals in droppings of Adélie penguins (Pygoscelis adeliae) from different locations of the Antarctic Peninsula area,"In recent decades, polar regions of the planet have witnessed an increase in human presence. Antarctica is consideredone of the most pristine regions of the world, but it could be affected by pollution owing to anthropogenic activities, particularlyin the Antarctic Peninsula. Human presence can increase the levels of some trace metals in Antarctic environments, an issue thatneeds to be evaluated. To acquire data of trace metal contamination in the Antarctic Peninsula region, concentrations (dry weight)of Cd, Pb, As, Cu, Hg and Zn in fresh excrement of Adelie penguins were determined by atomic absorption spectrophotometry.During the 2012/2013 austral summer, samples were collected from four important nesting sites on the Antarctic Peninsula:Arctowski Base, Kopaitic Island (both sites in the northern Antarctic Peninsula), Yalour Island and Avian Island (both sites in thesouthern Antarctic Peninsula). Data showed that Adelie penguin excreta had significantly higher levels (mg·kg-1) of As, Cd, Hg,Pb and Cu at Arctowski Base and Kopaitic Island, both sites that have major anthropogenic activities that probably contributed toincreased metal levels. The levels of trace metals in Adelie penguins were similar to those reported in excreta of Antarctic speciesin previous studies, and lower than those in excreta of other Antarctic animals. Data suggest that metals ingested by these penguinspecies that feed in the sea, end up in terrestrial ecosystems. Citation: Celis J E, Espejo W, Barra R, et al. Assessment of trace metals in droppings of Adelie penguins (Pygoscelis adeliae) fromdifferent locations of the Antarctic Peninsula area. Adv Polar Sci, 2015, 26: 1-7, doi: 10.13679/j.advps.2015.1.00001",2015,https://doi.org/10.13679/j.advps.2015.1.00001,article,NA,,,,NA,,7
"Abundance and densities of benthic organisms close to the Fourcade glacier front at Potter Cove, South Shetland Islands, Antarctica, from December 2009 to February 2010",NA,2017,https://doi.org/10.1594/pangaea.879315,dataset,NA,,,,NA,,1
Investigating Species and Population Level Foraging Variation and Individual Specialization in Pygoscelis Penguins Using Stable Isotope Analysis,"Gentoo Penguins (Pygoscelis papua) are known to be generalist foragers, while Adélie (P. adeliae) and Chinstrap (P. Antarctica) tend to specialize on krill within the Western Antarctic Peninsula and South Shetland Islands, particularly during the breeding season. However, little is known on temporal consistency in diet and foraging habitat of these species, particularly at the individual level. We used stable isotope analysis (SIA) of blood and feathers to evaluate seasonal and individual foraging consistency within Adélie, Chinstrap and Gentoo Penguins breeding in the South Shetland Islands, as well as among three Gentoo Penguins' populations in the Western Antarctic Peninsula and South Shetland Islands. Our results suggest that Pygoscelis penguins can differ in foraging ecology not only at the population level among species, sites and seasons, but also in the level of individual variation within populations, and in the degree of seasonal consistency within individuals. Previous dietary analyses suggest Gentoo penguins have a generalist foraging niche, which may help buffer them from recent climate-driven declines in key prey species, such as Antarctic krill (Euphausia superba). Ecological theory indicates that generalist populations fall under two different categories: Type A generalist populations exhibit large variation within individuals, and little variation between individuals, where Type B generalist populations are comprised of individual specialists, with large variation between individuals. We conducted SIA using tail feathers from Gentoo penguins at four geographically isolated breeding sites across the Scotia arc to assess individual variation in winter diets and determine the type of generalist strategies that Gentoo penguins utilize. Our results indicate the presence of individual specialization (type B generalism) within all four geographically distinct breeding colonies, with lower degrees of individual specialization in southern populations and higher degrees of individual specialization in northern populations. In addition, our results also suggest that individual specialization may be driven by prey abundance and diversity, as foraging habitat in the southern populations are marked by high abundance of Antarctic krill and low prey diversity, while the northern populations forage on a wider diversity of prey.",2016,https://doi.org/10.31390/gradschool_theses.315,dissertation,https://repository.lsu.edu/cgi/viewcontent.cgi?article=1314&context=gradschool_theses,,,,https://repository.lsu.edu/cgi/viewcontent.cgi?article=1314&context=gradschool_theses,,1
The effect of chinstrap penguins on the breeding performance of Adèlie penguins,"A b s t r a c t. At Laurie Island, South Orkney Islands, there are some breeding areas where two Pygoscelid species (Pygoscelis adeliae and P. antarctica) breed at the same sites, competing for the available space. To study the effects of this competition on the breeding performance of the Adelie penguin, data on breeding chronology, population size and reproductive success were collected from the 1995/96 to 1997/98 breeding seasons in areas of competition (mixed groups) and areas where only Adelie penguins breed (single groups). The numbers of Adelie breeding pairs increased by 54% in single groups while they dropped by 14% in mixed groups. The number of chicks in creches followed a similar overall trend in mixed and single groups throughout the study period. However, while the chicks in creches in mixed groups represented 64% of the total number in 1995, they only amounted to 56% in the 1997 season. On average, 32% of the Adelie nests were usurped by P. antarctica. The peak of Adelie nest losses to chinstraps occurred from 6–20 November in 1995 and 1996, while in 1997 the peak of nest site takeovers took place between 20 November and 6 December due to the later arrival of chinstraps. In areas of competition, the overall breeding success of Adelie penguins was significantly depressed, this depression being due mainly to egg losses. We suggest that the presence of chinstraps had not only direct adverse effects on the breeding success of Adelie penguins in mixed sites, but also a possible long-term effect by negatively impacting on the recruitment of pre-breeding birds.",2005,NA,article,NA,,,,NA,,6
"Collembola (Arthropoda, Hexapoda) Associated to Terrestrial Green Algae from Ice-Free Areas in Admiralty Bay (King George Island, South Shetlands Islands, Antarctica)","Two species of Collembola were identi ed associated to the terrestrial green algae Prasiola crispa of ice-free areas near penguin rookeries at Polish Antarctic Station Henryk Arctowski, Admiralty Bay.Cryptopygus antarcticus and Friesea grisea are Collembola species frequently recorded for the Antarctic region, although some discrepancies were observed regarding the morphological characteristics of F. grisea specimens collected in this study.However, more specimens should be collected in other areas of Admiralty Bay and analyzed to con rm this diagnosis.us, this research can contribute to the knowledge of the biodiversity of Collembola in the region, particularly in Admiralty Bay, which is an Antarctic Specially Managed Area.",2013,https://doi.org/10.4322/apa.2014.103,article,https://doi.org/10.4322/apa.2014.103,,,,NA,,1
Abundance and distribution of carbohydrates in the ocean,"Carbohydrate concentrations in depth profiles from the Atlantic and Pacific Oceans, the Gulf of Mexico, and the Gerlache Strait (Antarctica) were determined by MBTH analysis without hydrolysis and after hydrolysis with dilute HCI and concentrated H 2 SO 4 . Total carbohydrate (TCHO) concentrations in surface waters varied from 7 to 33 µ M C and accounted for 21 ± 7% of the dissolved organic carbon (DOC) measured by high‐temperature combustion. Polysaccharides (PCHO) were the dominant form of carbohydrate in waters above oxygen minima whereas monosaccharides were dominant in the deep ocean. PCHO comprised 71 ± 18% of TCHO and 16 ± 9% of the DOC above oxygen minima at all stations. Hydrolysis‐resistant PCHO comprised 67 ± 30% of the total PCHO. Monosaccharide (MCHO) concentrations averaged 4.3 ± 1.9 µ M C and varied little with depth at all stations. The large (5‐fold) decrease in PCHO concentrations between surface waters and oxygen minima suggested that polysaccharides are an active component of the carbon cycle in the upper ocean.",1994,https://doi.org/10.4319/lo.1994.39.4.0930,article,https://onlinelibrary.wiley.com/doi/pdfdirect/10.4319/lo.1994.39.4.0930,,,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.4319/lo.1994.39.4.0930,,271
"Rapid Population Increases in Native Vascular Plants in the Argentine Islands, Antarctic Peninsula","The number of individual plants and colonies of the two native Antarctic vascular plants, Colobanthus quitensis and Deschampsia antarctica, have been monitored between 1964 and 1990 on three islands in the Argentine Islands archipelago, western Antarctic Peninsula. The Deschampsia population increased by nearly 25-fold and Colobanthus by over 5-fold. Furthermore there was a considerable increase in the number of Deschampsia colonies, although no additional colonies of Colobanthus were recorded. An analysis of Colobanthus plant size in 1974 and 1990 indicated that recruitment was probably irregular although the population structure remained essentially the same. The reasons for this and the increases in population size of both species are discussed. The relatively rapid increase in the abundance and distribution of these species is considered to be a response to the increasing summer air temperatures being experienced in the region of the maritime Antarctic. In particular, there is probably improved success in reproductive behavior resulting from warmer and/or longer growing seasons.",1994,https://doi.org/10.2307/1551941,article,NA,,,,NA,,234
"Gentoo penguin foraging in Antarctic, Southern Oceans (> 60 degrees South), and South Shetland Islands, Antarctic from 2005-04-03 to 2008-09-30 (NCEI Accession 0162405)",this data set contains water and air temperature data in addition to duration of time spent at temperature to provide estimates of daily activity and consequent demand for food during winter for gentoo penguins these estimates are scarce for many polar seabirds yet they are essential for assessing constraints on foraging effort demand for food and potential competition with local fisheries we affixed archival temperature tags to gentoo penguins pygoscelis papua from two colonies in the south shetland islands to measure the frequency timing and duration of foraging trips and to estimate minimum food requirements during winter,2018,NA,dataset,NA,,,,NA,,0
The foraging range of Adélie penguins - implications for CEMP and interactions with the krill fishery,"This paper presents a summary of the foraging locations of Adelie penguins, determined by satellite tracking, at seven widely-spaced breeding colonies along the coast of eastern Antarctica between 55E (Enderby Land) and 175E (Ross Sea). Adelie penguins feeding chicks regularly travelled up to 120 km offshore to the continental shelf and returned with krill, Etlplzausza superba. Locations of penguins on foraging trips were compared with historical records of fine-scale krill catch data for the regions of interest. The potential for overlap with krill fishing occurs particularly where ice conditions permit the fishing fleet to approach the edge of the continental shelf or where penguins forage downstream from the fishery. It is suggested that the potential for overlap between foraging areas of Adelie penguins and fishable concentrations of krill be investigated before a decision is made to establish a new CEMP site.",1996,NA,article,NA,,,,NA,,13
"Records of Belgica antarctica Jacobs, 1900 (Diptera: Chironomidae) obtained during Ukrainian Antarctic Expeditions","In this study, we present distributional data for Belgica antarctica (Diptera, Chironomidae), the only endemic insect species occurring naturally throughout the west coast of the Antarctic Peninsula and its offshore islands, and in the South Shetland Islands. The data were obtained through the collection of biological samples between 2007 and 2021, during the XII, XIV, XVI, XXIV and XXV Ukrainian Antarctic Expeditions. We present records from 26 specific locations on the western Antarctic Peninsula and 212 specific locations on 55 islands between 66°08′38.4′′ S, 65°43′37.1′′ W (Cape Evensen, Stresher Peninsula, close to Marie Island, west coast of Graham Land) and 62°11′44.7′′ S, 58°57′40.6′′ W (King George Island, South Shetland Islands).",2022,https://doi.org/10.15468/95k49f,dataset,https://www.gbif.org/dataset/db97d4f3-a490-4053-927b-7823da056141,,,,NA,,36
Predicting foraging dive outcomes in chinstrap penguins using biologging and animal-borne cameras,"Abstract Direct observation of foraging behavior is not always possible, especially for marine species that hunt underwater. However, biologging and tracking devices have provided detailed information about how various species use their habitat. From these indirect observations, researchers have inferred behaviors to address a variety of research questions, including the definition of ecological niches. In this study, we deployed video cameras with GPS and time-depth recorders on 16 chinstrap penguins (Pygoscelis antarcticus) during the brood phase of the 2018–2019 breeding season on Signy (South Orkney Islands). More than 57 h of footage covering 770 dives were scrutinized by two observers. The outcome of each dive was classified as either no krill encounter, individual krill or krill swarm encounter and the number of prey items caught per dive was estimated. Other variables derived from the logging devices or from the environment were used to train a machine-learning algorithm to predict the outcome of each dive. Our results show that despite some limitations, the data collected from the footage was reliable. We also demonstrate that it was possible to accurately predict the outcome of each dive from dive and horizontal movement variables in a manner that has not been used for penguins previously. For example, our models show that a fast dive ascent rate and a high density of dives are good indicators of krill and especially of swarm encounter. Finally, we discuss how video footage can help build accurate habitat models to provide wider knowledge about predator behavior or prey distribution.",2022,https://doi.org/10.1093/beheco/arac066,article,NA,,,,NA,,12
Widespread Antarctic glaciation during the Late Eocene,"Marine sedimentary rocks drilled on the southeastern margin of the South Orkney microcontinent in Antarctica (Ocean Drilling Program Leg 113 Site 696) were deposited between ∼36.5 Ma to 33.6 Ma, across the Eocene–Oligocene climate transition. The recovered rocks contain abundant grains exhibiting mechanical features diagnostic of iceberg-rafted debris. Sand provenance based on a multi-proxy approach that included petrographic analysis of over 275,000 grains, detrital zircon geochronology and apatite thermochronometry rule out local sources (Antarctic Peninsula or the South Orkney Islands) for the material. Instead the ice-transported grains show a clear provenance from the southern Weddell Sea region, extending from the Ellsworth–Whitmore Mountains of West Antarctica to the coastal region of Dronning Maud Land in East Antarctica. This study provides the first evidence for a continuity of widespread glacier calving along the coastline of the southern Weddell Sea embayment at least 2.5 million yrs before the prominent oxygen isotope event at 34–33.5 Ma that is considered to mark the onset of widespread glaciation of the Antarctic continent.",2016,https://doi.org/10.1016/j.epsl.2016.10.045,article,https://doi.org/10.1016/j.epsl.2016.10.045,,,,NA,,125
Bacteria-algae relationships in Antarctic sea ice,"Energy transfer in microbial food webs is partly quantified by the relationship between bacterial and algal biomass. Tight spatial relationships suggest active bacterial assimilation of dissolved photosynthate in temperate marine and fresh waters. However, studies in the Antarctic suggest that bacterial biomass generation from algal-derived dissolved organic matter is highly variable across seasons and habitats. Regression analysis was used to measure how bacteria covaried with algae in sea ice and water column habitats at three sites around Antarctica. Bacteria and algae were positively related in sea ice of the Weddell Sea during early winter 1992 ( r 2 = 0.16, slope = 0.24) and across sea ice and upper water column habitats of the Ross Sea during summer 1999 ( r 2 = 0.52, slope = 0.50). Conversely, bacteria and algae exhibited no discernible relationship in the water column and first year ice habitats of the Western Antarctic Peninsula region in winter 2001 ( r 2 = 0.003, slope = −0.04). Low algal production and residual biomass probably limited bacterial production and facilitated bacteria-algae uncoupling in winter sea ice of the Western Antarctic Peninsula. Winter sea ice algal biomass was probably limited by a relatively late date of initial ice formation, reduced multi-year ice coverage, and a lack of radiant energy in the winter ice pack.",2004,https://doi.org/10.1017/s0954102004001889,article,NA,,,,NA,,57
Interannual variability in phytoplankton biomass and species composition in northern Marguerite Bay (West Antarctic Peninsula) is governed by both winter sea ice cover and summer stratification,"Abstract The rapid warming of the West Antarctic Peninsula region has led to reduced sea ice cover and enhanced glacial melt water input. This has potential implications for marine ecosystems, notably phytoplankton growth, biomass, and composition. Fifteen years (1997–2012) of year‐round size fractionated chlorophyll a (Chl a ), phytoplankton pigment fingerprinting and environmental data were analyzed to identify the relationship between sea ice cover, water column stability and phytoplankton dynamics in northern Marguerite Bay, Antarctica. Over the investigated period, both summer (December–February) and winter biomass declined significantly, 38.5% and 33.3% respectively. Winter phytoplankton biomass was low (&lt; 0.25 μ g Chl a L −1 ) and consisted on average of 69% diatoms, 5% cryptophytes, and 20% haptophytes. Summers following winters with low (&lt; 65 days) sea ice cover were characterized by decreased stratification strength and relatively low (median &lt; 4.4 μ g Chl a L −1 ) phytoplankton biomass, as compared to summers preceded by high winter sea ice cover. In addition, the summertime microphytoplankton (&gt; 20 μm) fraction was strongly decreased in the low biomass years, from 92% to 39%, coinciding with a smaller diatom fraction in favor of nanophytoplankton (&lt; 20 μm), represented by cryptophytes and haptophytes. In contrast, diatoms dominated (&gt; 95%) during summers with average‐to‐high biomass. We advance a conceptual model whereby low winter sea ice cover leads to low phytoplankton biomass and enhanced proportions of nanophytoplankton, when this coincides with reduced stratification during summer. These changes are likely to have a strong effect on the entire Antarctic marine food web, including krill biomass, and distribution.",2016,https://doi.org/10.1002/lno.10391,article,https://aslopubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/lno.10391,,,,https://aslopubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/lno.10391,,107
Age-structured model reveals prolonged immigration is key for colony establishment in Gentoo Penguins,"Abstract Understanding the mechanisms of site colonization and range expansion is crucial to understanding population dynamics, particularly for colonial seabirds that may struggle to shift their breeding ranges under climate change. We provide an alternative and simple approach to estimating the number of migrating individuals among colonies when original mark–recapture datasets are not available for use in more integrated and established methods. Here we fit an age-structured population model with published vital rates and breeding success rates to simple point counts of abundance using rejection-based approximate Bayesian computation (ABC) to estimate the contribution of immigration to four recently colonized Gentoo Penguin (Pygoscelis papua) breeding sites on the Western Antarctic Peninsula. We found that sustained immigration over several years was required to generate the rapid population growth observed, with some sites even showing evidence of an accelerating immigration rate following initial colonization. We demonstrate that our method is capable of estimating the contribution of immigration to population growth in a species where mark–recapture datasets are unavailable. By leveraging census data that are relatively easy to obtain, our approach provides a new method for understanding how range expansions occur in species such as Antarctic penguins whose habitat is undergoing changing climate conditions.",2022,https://doi.org/10.1093/ornithapp/duac014,article,NA,,,,NA,,4
"Eocene penguins of Seymour Island, Antarctica: Taxonomy","Skeletal remains of penguins from the Eocene La Meseta Formation (Seymour Is− land, Antarctica) constitute the only extensive fossil record of Antarctic Sphenisciformes. No articulated skeletons are known, and almost all fossils occur as single isolated elements. Most of the named species are based on tarsometatarsi (for which the taxonomy was revised in 2002). Here, 694 bones (from the Polish collection) other than tarsometatarsi are reviewed, and allocated to species. They confirm previous conclusions and suggest that ten species grouped in six genera are a minimal reliable estimate of the Eocene Antarctic penguin diver− sity. The species are: Anthropornis grandis, A. nordenskjoeldi, Archaeospheniscus wimani, Delphinornis arctowskii, D. gracilis, D. larseni, Marambiornis exilis, Mesetaornis polaris, Palaeeudyptes gunnari and P. klekowskii. Moreover, diagnoses of four genera (Anthropornis, Archaeospheniscus, Delphinornis and Palaeeudyptes) and two species (P. gunnari and P. klekowskii) are supplemented with additional, non−tarsometatarsal features. Four species of the smallest penguins from the La Meseta Formation (D. arctowskii, D. gracilis, M. exilis and M. polaris) seem to be the youngest taxa within the studied assemblage - their remains come exclusively from the uppermost unit of the formation. All ten recognized species may have co−existed in the Antarctic Peninsula region during the Late Eocene epoch. Key wor ds: Antarctica, La Meseta Formation (Eocene), paleontology (penguins), taxon− omy.",2006,NA,article,NA,,,,NA,,77
"Discovery of the First Emperor Penguin Aptenodytes Forsteri Colony in Marie Byrd Land, Antarctica","Emperor Penguins Aptenodytes forsteri have been reported to breed at a total of 45 colonies surrounding the Antarctic Continent (Woehler 1993, Mellick & Bremers 1995, Coria & Montalti 2000, Todd et al. 2004). Their known breeding distribution extends from the Antarctic Peninsula at Snow Hill Island (64°31′S, 57°27′W) eastwards along the coasts of Dronning Maud Land, Enderby Land, Mac. Robertson Land and Wilkes Land to Cape Crozier on Ross Island (77°31′S, 169°23′E). Sightings of Emperor Penguins in rarely-visited Marie Byrd Land have been reported, although no colonies have ever been recorded in the sector between the Dion Islands (67°52′S, 68°43′W) in Marguerite Bay on the west coast of the Antarctic Peninsula and the Ross Sea (Woehler 1993). Because of the persistence of sea ice late into summer in this sector, few ships are able to reach the coast before post-breeding adults disperse from their colonies in December and early January. Since 1993, one of the few vessels to explore this section of coast has been the Russian icebreaker Kapitan Khlebnikov, carrying commercial tourists. Previous sightings of numerous adult Emperor Penguins on ice floes off the Getz Ice Shelf east of Siple Island in January 2003 (F.S. Todd pers. comm.), and of discoloured ice and penguin feathers close to the same ice shelf in late January 2000 (M.A. Hindell pers. comm.), suggested the possibility of an unrecorded breeding colony in the region.",2005,https://doi.org/10.5038/2074-1235.33.1.641,article,NA,,,,NA,,9
Assessment of trophic segregation amongst gentoo penguin (<i>Pygoscelis papua</i>) individuals in Antarctica using a non-invasive methodology,"Abstract Individual trophic specialization (ITS) refers to the trophic diversification amongst individuals within a population. The gentoo penguin ( Pygoscelis papua ) is considered a trophic generalist at the population level, but little is known about its individual trophic differentiation. We assessed the degree of ITS at one of its main breeding colonies: Ardley Island, South Shetland Islands. We used skin from 19 dead individuals to determine species and sex by molecular methods and a nail for stable isotope analysis of δ 15 N and δ 13 C. Isotopic niche metrics and ITS were estimated for the population and for each sex. We found a moderately high degree of ITS associated with the trophic position of the resources consumed (δ 15 N) for the population and both sexes, as well as a moderate degree of ITS in the foraging habitat (δ 13 C) for the population and females. Females showed a higher exclusive niche area, suggesting that they use resources and foraging areas that males do not, probably related to reproductive energy demands. Given the high population density of this species, ITS could function as a mechanism to decrease intraspecific competition. This combination of genetic and isotopic tools allowed us to provide relevant information on the trophic ecology of the gentoo penguin without manipulating animals or using invasive methods.",2024,https://doi.org/10.1017/s0954102024000026,article,NA,,,,NA,,2
First Cenozoic glaciers in West Antarctica,"One of the most significant global climatic events in the Cenozoic was the transi− tion from greenhouse to icehouse conditions in Antarctica. Tectonic evolution of the region and gradual cooling at the end of Eocene led to the first appearance of ice sheets at the Eocene/Oligocene boundary (ca. 34 Ma). Here we report geological record of mountain gla− ciers that preceded major ice sheet formation in Antarctica. A terrestrial, valley−type tillite up to 65 metres thick was revealed between two basaltic lava sequences in the Eocene- Oligocene Point Thomas Formation at Herve Cove - Breccia Crag in Admiralty Bay, King George Island, South Shetland Islands. K−Ar dating of the lavas suggests the age of the gla− ciation at 45-41 Ma (Middle Eocene). It is the oldest Cenozoic record of alpine glaciers in West Antarctica, providing insight into the onset of glaciation of the Antarctic Peninsula and South Shetland Islands. Key wor ds: Antarctica, King George Island, Eocene, mountain glaciers.",2005,NA,article,NA,,,,NA,,76
